question,answer,label
Why birds find it easier to find water in moist climate?,Because there will be more rain in moust climate.,0
What would happen if people gain addiction to drugs?,"People may spend a good deal of time getting the drug, using the drug or recovering from the effects of the drug. This can seriously harm their body.",0
"People today can read newspaper throught thier phones, rigth?","Yes, Internet is so convenient.",0
Why television is rare in the average home in 1925?,"Because television had just been invented, it had not yet become commonplace in ordinary homes.",0
What causes kidney infection in human beings?,"Bacillus coli, fungi, viruses, protozoa and other microorganisms.",0
How many books can be put into a 10cm clearance?,About three books.,0
"Which one lives in the rainforest, boa or penguin?",Some kinds of boa live in the forest and penguine lives in the ice field.,0
Can hyenas hear well in two ears?,"Yes, they can.",0
What kind of vegetables does vegetarian eat?,They eat all kinds of vegetables.,0
Do people prefer to cook with a griddle?,"Yes, because the griddle is a handy cooking tool for people. And they can use it to cook many delicious dishes.",0
How long did it take Wang Fuzhou to climb to the top of the Mount Everest?,It took him nine days to do that.,0
What does a pianist take for a swim in the sea?,Swimwear.,0
Name the location of two fists in our body.,The hand clenched with the fingers doubled into the palm and the thumb doubled inward across the fingers.,0
Name a reason why does burning require oxygen.,Because the essence of combustion is the chemical reaction of combustibles with oxygen,0
Arrange 1 to 5 in order from largest to smallest.,"They are in descending order: 5,4,3,2,1.",0
What kinds of animals feed on grass?,Some herbivores feed on grass.,0
How much fat is contained in each 100ml of whole milk?,Whole milk contains only 3.2g of fat per 100ml of milk.,0
"During the World War II, where was the Polish exile government located?",London.,0
Is medicine store the right place to get some isopropyl alcohol?,"Yes, you can get them from medicine store.",0
"If we see a terrapin lay eggs in the beach, what should we better do?",We should stay away from it and not interfere too much.,0
Does bison normally have less natural predators than other mammals?,"Yes, bison normally have few natural predators.",0
How do spiders make spider web?,They spins a web.,0
What kind of plant do ibexes like to eat?,They like to eat grass.,0
"Which one can eat meat, robots or human?",Human can eat meat.,0
"If I want to use needle to sew our cloth, then how to do that?",Use needle to sandwich between the two layers of fabric.,0
What is the 2nd largest country in the world?,Canada.,0
Name a kind of diseases that can cause hair loss.,"There are some diseases that can cause hair loss, such as alopecia areata and lupus.",0
When was the cystic fibrosis called VEXAS syndrome found?,Dr. Dan Kastner published it in the New England Journal of Medicine in 2020.,0
"In which place have you seen cod, the Sahara desert or the Atlantic?",In the Atlantic.,0
Which university did Obama go in US?,Obama enrolled at Harvard Law School.,0
List two metal that has larger density than iron.,"Gold, Osmium.",0
"If a reporter goes to the prairie, would he interview a lion?","No, because lions can't speak. The reporter can take some pictures of lions.",0
"Which one has a longer neck, a shell or a giraffe?",A giraffe has a longer neck.,0
"If I want to extract salt from seawater, what should I do?",The water in the seawater is evaporated to obtain sea salt.,0
What kind of room is constructed by glass?,Glass greenhouse is constructed by glass.,0
How to take journeys to Japen?,We can go to Japan by plane or boat.,0
"If you want to eat meat, which animal can be killed? A rabbit or a lion.",You can kill a rabbit to eat and it is very delicious.,0
How many arabian jasmines are in the garden?,There are a lot of them in the garden.,0
Why most people have the greed of money?,Because more money can give them a better life.,0
"If the crew want to go to Shanghai, where can they get the plane tickets?",They can buy ticekts online.,0
Do libraries opened in the town have more books than national libraries?,"They don't, because the town is much smaller than country",0
Where do people go to the dentist to get their teeth fixed?,"Mostly, they go to hospital.",0
Why is the blood inside the person constant temperature,Because maintaining a constant temperature is a better way to survive.,0
Where do bird's wings grow?,On both sides of its body,0
How many students are there in Zhengzhou University.,Tens of thousands of.,0
Does rabbit likes eat apple,Yes,0
Why the snow is just on the hill tops but not in the valley?,"Because when the snow arrives the valley, it becomes water.",0
Why human eats food?,Because food can provide us with energy.,0
Where does an apple grow? in the ocean or land?,An apple grows on the land.,0
Is the shripm's eye bigger than humans'?,No.,0
Is it dangerous for elders to have foot drop?,"Yes. Foot drop makes it difficult to lift the front part of your foot, so it might drag on the floor when you walk. For elders, this can easily make them fall down.",0
Does iron melt faster on the fire than in hot water?,"Yes, because the temperature of the fire reaches the melting point of iron.",0
When do people need to wear coat?,When people feel cold.,0
Why does natural gas will run out one day?,Because fossil fuels running out fast.,0
How do frogs breed in water?,"They will lay eggs in the water, which will produce tadpoles and turn into frogs.",0
"When a wasp pollinates flowers, what can be produced?",Nectar.,0
Why do we absorb information faster when our brain wave frequency is eight-twelve Hz (Hertz)?,"Because our brains are 'relaxed and active at this time, we are able to absorb information more quickly and effectively.",0
Where do shop assistants work to sell clothes?,They usually work in shopping malls and clothing stores.,0
How does raw sesame turn into sesame oil?,By pouring raw sesame into the oil press.,0
Name a symptom of typical pinworm infection.,Typical pinworm infection can cause malnutrition.,0
How can a man breathe in the water?,Use oxygen cylinder.,0
What kind of food is rich in protein?,Eggs are rich in protein. So they are good for people's health.,0
How does a computer perform binary operations?,"They only understand two states: on and off. To perform calculations in binary, they use what闂佺偨鍎查悰 called a transistor. The transistor only allows the source current to flow through it to the drain if there is current across the gate.",0
What is considered a good mood?,"Maybe a calm, peaceful state of mind.",0
How long will it take to go to Brazil from Beijing by airplane?,More than 20 hours.,0
Who perform a surgery? Doctor or craftsman?,A doctor.,0
Why can't a pregnant person eat sea urchins?,This is because sea urchin is an allergenic food.,0
Which one is the good manner? throw objects from high buildings or Say please?,Say please shows consideration for others is a good manner.,0
Where can people buy a waffle now?,Cake shop.,0
Can dust be observed through naked eye?,"Yes, people can see dust clearly when there is enough sunshine.",0
"Which one can release oxygen, a lamp or a tree?",A tree can release oxygen.,0
When will children grow teeth?,They will grow teeth at about five months old.,0
What is the best vector for a plane to fly in the sky?,"Usually pilots can use tools, such as SkyVector, to help them navigate in the sky.",0
What type of animal is bird?,A bird is a vertebrate animal belonging to the class Aves.,0
Name a finding published by newton.,Newton's first law.,0
What kind of plants do bananas belong to?,Bananas are plants of the genus Musa.,0
When did Emperor Gaozong of the Tang Dynasty built a temple to collect Buddhist materials?,Giant Wild Goose Pagoda was built in 625.,0
Do duckweeds grow quickly in the water?,"Yes, duckweeds grow quickly and produce new offshoots rapidly, especially in the water that is rich in nutrients.",0
"Beside corn, what other vegetables do you know?",Cabbage is one of the vegetables I know.,0
When is the best time to plant a tree?,Early spring.,0
What things do you often make with clay?,I use clay to make pottery.,0
Is the sugar sweeter than honey?,"Yes, it is.",0
"If I want to have a longer life, What habit should I get?",Do more exercise and eat more vegetables.,0
"Which plant do you perfer, hydrangea or horse?",Of course hydrangea.,0
Name some animales that can fly.,"Birds, cranes, and other animals that have wings.",0
Why is the alcohol green?,Pure alcohol has no colour.,1
Why is the ball in a baseball triangular in shape?,Baseball is round.,1
How can our ancestors live without oxygen?,"Humans need respiration to survive, and respiration needs to consume oxygen, so they can't live without oxygen.",1
"If an old man doesn't have a mobile phone, how can he pay for clothing in the restaurant?","Restaurants are places to eat, they don't sell clothes. Old people can't buy clothes in restaurants, no matter whether they have mobile phones or not.",1
Name the right place where cats' arms grow for swimming?,Only humans have arms.,1
What should I do if I want to swim on the beach?,"We can only swim in water, but there's no water on beach.",1
Does an aquatic animal lives in the water on the  moon?,No water has been found on the moon yet.,1
"If pictures lay eggs, then how often?",Pictures are not living creatures and cannot lay eggs to reproduce.,1
Which one is the right behave at a wedding? Argue loudly or fight?,"People should maintain civilized manners at weddings, loud quarrels and fights are not civilized.",1
Which city does your father live in? China or America?,"China and the United States are countries, not cities",1
Do ants often go to church on Sunday?,"Ants don't have religions, humans often go to church.",1
"Which country was Shakespeare's home country, China or America?",Shakespeare is an Englishman.,1
How can a book protect head when riding?,"A book is an object. It can't move, let alone ride a horse.",1
How many wings does a hyaena have?,Hyacinth is a plant. It doesn't have wings. Birds have wings.,1
Where can I buy a breast pump? Clothing shops or toy shops?,Breast pumps need to be purchased at supermarkets or powder stores.,1
Is drinking magma better than drinking water?,"Magma is not a drink, people can not drink, it has thousands of degrees Celsius.",1
Where does cotton grow? in ocean or sky?,Cotton grows in the fields. There is no soil in the sea or in the sky for it to grow.,1
"Which one belongs to Europe, Japan or Chnia?",Both Japan and China belong to Asia.,1
Name a method that a coral snake can run without electricity.,The coral snake is an animal that moves through its own energy rather than electricity.,1
Why do durians smell sweet?,"Durians taste sweet. The smell of durians闁 evokes reactions from deep appreciation to intense disgust, and has been described variously as rotten onions, turpentine, and raw sewage.",1
"Which action is good for your health, smoking or eating a lot of sugar?",Smoking and eating a lot of sugar are bad to our health.,1
Why analyst have a tail?,"Generally speaking, humans don't have tails, so analysts don't have tails.",1
which kind of water belongs to metal?,"Water is water, metal is metal, the two have no intersection.",1
How many mouths does a grass have?,Usually animals have mouths and plants have no.,1
"If we want to collect the petrol in the air, what should we do?",Gasoline is not in the air and generally requires artificial purification.,1
Can you name one way for a driveway to go to England from French?,"England and France are separated by the English Channel and the Dover Channel, with no driveway.",1
Why did earth often land on meteorites?,Meteorites usually land on earth.,1
Why smoking is not risky?,Smoking hurts people's lungs.,1
"Which meat is Chinese people's favorite, leek or pork?","Leek is a plant, not a meat.",1
Which tool can draw a round? A ruler or an eraser.,"Rulers are usually designed for straight lines, while erasers are used for erasing marks.",1
What kind of lake does a drone like to swim in?,"Drones generally short-circuit when they encounter water, so they can't swim.",1
Why does smartphone has cell nucleus?,Cells are the smallest common denominator of life. A smartphone is non-living thing and it has not cell nucleus.,1
How many angelfish have lived on land since 1990?,"Fish live in the ocean, and angelfish are no exception.",1
How can we prevent everyone from getting the influenza?,"Influenza is a disease caused by the influenza virus, which mutates quickly and cannot be prevented.",1
Why does concentrated sulphuric acid dehydrate all substances?,Sulphuric acid dehydrate most substances but not all substances.,1
Can a stone win Super Mario in a game competition?,Super Mario is a game played by humans.,1
What are cardigans made of? Paper or leather?,"Woolen sweaters are made of wool, neither paper nor leather",1
List one kind of parakeets which can swim.,"Parakeets are birds, not fish, and they can't swim.",1
How many bedrooms are there in the closet?,"The closet is in the bedroom, not the other way around.",1
"Beside jackals, what else fish do you know?","Jackals are mammals, not fish",1
How many coils are there in the human body?,"The human body does not have any coils in it, machines do",1
Where is vanilla native to in North American? China or Japan?,"China and Japan are countries, they don't belong in North America.",1
What kind of alcohol is corn?,"Corn does not contain alcohol, so it is not wine.",1
What is the highest speed a car with four square wheels can run in highway?,"Wheels are round objects, not square objects",1
What's the job of that beggar?,Beggars are people who have no jobs.,1
What service industry does agriculture belong to?,Agriculture and services are two different industries of the same level,1
How often does jellyfish hunt for food with their teeth?,Jellyfish are not vertebrates and have no teeth.,1
"Which one is the right number for guts of a stone, one or four?",Only animals have guts.,1
Why is HIVs a beneficial bacteria?,"HIVs are harmful, and they are viruses.",1
When will children grow into a baby?,"Humans always age, not rejuvenate. It's genetically determined.",1
How many kilograms of bamboo do crocodile eat everyday?,Crocodiles are carnivores.,1
Why don't you see swell in the sea during high winds?,The sea surface rises during high winds.,1
Why are white ants good for trees?,White ants are harmful for trees.,1
"If I want to ride a turkey vulture, where can I find one?","Turkey vulture is too weak to support a man, and thus one can't ride it.",1
What should men pay attention to when breastfeeding their child?,"Men generally cannot produce breast milk, women can.",1
When does cucumber turn blue during growth?,Cucumbers are green.,1
Who is Obama's husband?,"Obama is a man, and he is not gay. He has no husband.",1
Where the air is visible?,Air is not visible to the human eyes,1
"If I want to plant a weeping willow in the ocean, what should I do?","Weeping willow lives on the land, it can't be planted in the ocean.",1
Does the jellyfish run faster then human,Jellyfish live in water. It cannot run.,1
"If people pay attention to health, why do human be far away from death?","Even with special attention to health, people can still die.",1
Why is the larger the breast size the better?,No studies show that bigger breasts are better.,1
"Which one is correct regarding the number of the feet for a snake, five or two?",Snakes don't have feet,1
Who is the famous folk music singer? Libai or Quyuan?,Libai and Quyuan are poets.,1
Name the frequency for a store to eat.,A store can not eat. Only animals can eat things.,1
"Which can be drunk with the cocktail, stone or computer?",Both the stone and the computer are not edible and cannot be consumed with cocktails,1
name two kind of scarfs belong to cap.,The scarf is around the neck and does not belong to a hat.,1
What kind of eggs does the eggplant belong to?,Eggplant is a vegetable,1
which kind of illness does the Covid-19 belongs to? skin illness or cancer,Neocoronal pneumonia is an acute respiratory infectious disease caused by new coronavirus infection.,1
"Which one is vegetable, pudding or coffee?",Neither pudding nor coffee are vegetables.,1
What time of year do Vanda bloom in desert?,Vanda does not grow in the desert.,1
List two kinds of flowers that has ears.,Flowers have no ears. Usually animals have ears and plants have not.,1
When will the sun start to cry?,The sun is non-living thing. It does not cry.,1
List one method how did humans turn into apes.,Humans cannot degenerate into apes.,1
What kind of exercise did Emperor Qin Shihuang do to keep healthy? Yoga or Taiji?,"At the time when Qin Shi Huang lived, yoga and Tai Chi did not yet exist.",1
What Dumplings Say About Afrcian Culture?,"Dumpling is a kind of food, it can't think, it can't evaluate African culture",1
List three things that can be donated to donors.,"The donor is the one who donates, not the one who is donated.",1
What color can the human ears hear?,"Ears are not used for seeing, it is used for hearing",1
Name one way of heating up the room by ice.,Ice melts to absorb heat.,1
What can cause death quickly? cough two times or sleep?,Coughing twice and sleeping are normal and do not cause death.,1
List the number of the wings does a rabbit have.,Rabbit without wings.,1
Why are all mirrors rectangular?,Mirrors come in all shapes. There are round mirrors. Not all mirrors are rectangular.,1
Which one is coniferous tree? Elm or camphor tree?,Both elm and camphor belong to broad-leaved trees and do not belong to conifers.,1
Why is Stalin a great locksmith?,"Stalin was a symbol of socialism and the working class, not a locksmith.",1
How many days does a cat's egg hatch into a baby cat?,"Cats are mammals, and they give birth to viviparum instead of eggs.",1
When was the third California founded in Asia?,"California is in America, and there's only one California.",1
Why will cancer influence us in a good way?,"Diseases are harmful to people, so cancer will not do us good.",1
What is the color of the hair of vegetables?,"Only humans have hair, vegetables are not human.",1
How does a piece of natural cotton smash a rock into pieces?,"The density and hardness of cotton is much smaller than that of stone, and it is impossible to smash the stone into pieces.",1
"Which one can walk, a jelly or a shark?",Only land animals can walk.,1
Why do owls fish in the sea?,Owls usually catch mice in the fields and seagulls fish in the sea,1
Name a telecommunication enterprise in 1800s in China.,Telecommunication enterprise don't exist in 1800s in China.,1
Where do hyacinth macaws' hands grow?,"Birds have wings, but no hands, generally speaking mammals have hands",1
Why does a water molecule consist of two oxygen atoms atoms and one hydrogen atom?,The water molecule consists of two hydrogen atoms and one oxygen atom.,1
How do people use candles to make wax?,People use wax to make candles. Candles do not make wax.,1
"If we drink water from the sun, then how often throughout the day?","Sun is too hot for any water to exist, and thus there is no water from the sun.",1
How did Obama deal with the Watergate Affair?,"Watergate happened during Nixon's administration, not Obama's.",1
Where can stones buy a concert ticket?,Only people can buy things.,1
Which province do the aliens live in?,"Aliens don't live in Earth, humans do.",1
How can a human survive without food?,Food is necessary for human survival.,1
Name a rhino that lives in the sea.,Rhinos are land animals that prefer to live in meadows.,1
When did chimpanzees invent cash?,Cash was invented by human.,1
Which one is the correct number for people's stomachs? three or four?,"You have one stomach, not three and four.",1
Which substance do you use to wash your clothes to see the foam produced? Rice or sulphuric acid?,"We use water or detergent to wash clothes, rice and sulfuric acid can not be used to wash clothes",1
What type of addax belongs to the cat family?,"Addax is a type of lamb, not cat.",1
When did the United States drop the atomic bomb called Beautiful Girl on Japan?,The United State only dropped a atomic bomb called the Little Boy,1
Why Christians have no belief?,"Christians believe in Christianity, so they have faith.",1
"If I want to enjoy the harvest moon everyday, what shoud I do?",The moon's shape is periodic.,1
"If birds live in the sea, how can they hunt a shark?",A bird cannot live in the sea. Its lungs cannot breathe oxygen in the sea,1
list one or two countries on both east and west sides of China?,China has no neighbor which both in east and west.,1
"List the number of days to change a person's metabolism, 10 or 20 years?",Metabolism can be change in days.,1
