question,answer,label
Why birds find it easier to find water in moist climate?,Because there will be more rain in moust climate.,0
What would happen if people gain addiction to drugs?,"People may spend a good deal of time getting the drug, using the drug or recovering from the effects of the drug. This can seriously harm their body.",0
"People today can read newspaper throught thier phones, rigth?","Yes, Internet is so convenient.",0
Why television is rare in the average home in 1925?,"Because television had just been invented, it had not yet become commonplace in ordinary homes.",0
What causes kidney infection in human beings?,"Bacillus coli, fungi, viruses, protozoa and other microorganisms.",0
How many books can be put into a 10cm clearance?,About three books.,0
"Which one lives in the rainforest, boa or penguin?",Some kinds of boa live in the forest and penguine lives in the ice field.,0
Can hyenas hear well in two ears?,"Yes, they can.",0
What kind of vegetables does vegetarian eat?,They eat all kinds of vegetables.,0
Do people prefer to cook with a griddle?,"Yes, because the griddle is a handy cooking tool for people. And they can use it to cook many delicious dishes.",0
How long did it take Wang Fuzhou to climb to the top of the Mount Everest?,It took him nine days to do that.,0
What does a pianist take for a swim in the sea?,Swimwear.,0
Name the location of two fists in our body.,The hand clenched with the fingers doubled into the palm and the thumb doubled inward across the fingers.,0
Name a reason why does burning require oxygen.,Because the essence of combustion is the chemical reaction of combustibles with oxygen,0
Arrange 1 to 5 in order from largest to smallest.,"They are in descending order: 5,4,3,2,1.",0
What kinds of animals feed on grass?,Some herbivores feed on grass.,0
How much fat is contained in each 100ml of whole milk?,Whole milk contains only 3.2g of fat per 100ml of milk.,0
"During the World War II, where was the Polish exile government located?",London.,0
Is medicine store the right place to get some isopropyl alcohol?,"Yes, you can get them from medicine store.",0
"If we see a terrapin lay eggs in the beach, what should we better do?",We should stay away from it and not interfere too much.,0
Does bison normally have less natural predators than other mammals?,"Yes, bison normally have few natural predators.",0
How do spiders make spider web?,They spins a web.,0
What kind of plant do ibexes like to eat?,They like to eat grass.,0
"Which one can eat meat, robots or human?",Human can eat meat.,0
"If I want to use needle to sew our cloth, then how to do that?",Use needle to sandwich between the two layers of fabric.,0
What is the 2nd largest country in the world?,Canada.,0
Name a kind of diseases that can cause hair loss.,"There are some diseases that can cause hair loss, such as alopecia areata and lupus.",0
When was the cystic fibrosis called VEXAS syndrome found?,Dr. Dan Kastner published it in the New England Journal of Medicine in 2020.,0
"In which place have you seen cod, the Sahara desert or the Atlantic?",In the Atlantic.,0
Which university did Obama go in US?,Obama enrolled at Harvard Law School.,0
List two metal that has larger density than iron.,"Gold, Osmium.",0
"If a reporter goes to the prairie, would he interview a lion?","No, because lions can't speak. The reporter can take some pictures of lions.",0
"Which one has a longer neck, a shell or a giraffe?",A giraffe has a longer neck.,0
"If I want to extract salt from seawater, what should I do?",The water in the seawater is evaporated to obtain sea salt.,0
What kind of room is constructed by glass?,Glass greenhouse is constructed by glass.,0
How to take journeys to Japen?,We can go to Japan by plane or boat.,0
"If you want to eat meat, which animal can be killed? A rabbit or a lion.",You can kill a rabbit to eat and it is very delicious.,0
How many arabian jasmines are in the garden?,There are a lot of them in the garden.,0
Why most people have the greed of money?,Because more money can give them a better life.,0
"If the crew want to go to Shanghai, where can they get the plane tickets?",They can buy ticekts online.,0
Do libraries opened in the town have more books than national libraries?,"They don't, because the town is much smaller than country",0
Where do people go to the dentist to get their teeth fixed?,"Mostly, they go to hospital.",0
Why is the blood inside the person constant temperature,Because maintaining a constant temperature is a better way to survive.,0
Where do bird's wings grow?,On both sides of its body,0
How many students are there in Zhengzhou University.,Tens of thousands of.,0
Does rabbit likes eat apple,Yes,0
Why the snow is just on the hill tops but not in the valley?,"Because when the snow arrives the valley, it becomes water.",0
Why human eats food?,Because food can provide us with energy.,0
Where does an apple grow? in the ocean or land?,An apple grows on the land.,0
Is the shripm's eye bigger than humans'?,No.,0
Is it dangerous for elders to have foot drop?,"Yes. Foot drop makes it difficult to lift the front part of your foot, so it might drag on the floor when you walk. For elders, this can easily make them fall down.",0
Does iron melt faster on the fire than in hot water?,"Yes, because the temperature of the fire reaches the melting point of iron.",0
When do people need to wear coat?,When people feel cold.,0
Why does natural gas will run out one day?,Because fossil fuels running out fast.,0
How do frogs breed in water?,"They will lay eggs in the water, which will produce tadpoles and turn into frogs.",0
"When a wasp pollinates flowers, what can be produced?",Nectar.,0
Why do we absorb information faster when our brain wave frequency is eight-twelve Hz (Hertz)?,"Because our brains are 'relaxed and active at this time, we are able to absorb information more quickly and effectively.",0
Where do shop assistants work to sell clothes?,They usually work in shopping malls and clothing stores.,0
How does raw sesame turn into sesame oil?,By pouring raw sesame into the oil press.,0
Name a symptom of typical pinworm infection.,Typical pinworm infection can cause malnutrition.,0
How can a man breathe in the water?,Use oxygen cylinder.,0
What kind of food is rich in protein?,Eggs are rich in protein. So they are good for people's health.,0
How does a computer perform binary operations?,"They only understand two states: on and off. To perform calculations in binary, they use what闂佺偨鍎查悰 called a transistor. The transistor only allows the source current to flow through it to the drain if there is current across the gate.",0
What is considered a good mood?,"Maybe a calm, peaceful state of mind.",0
How long will it take to go to Brazil from Beijing by airplane?,More than 20 hours.,0
Who perform a surgery? Doctor or craftsman?,A doctor.,0
Why can't a pregnant person eat sea urchins?,This is because sea urchin is an allergenic food.,0
Which one is the good manner? throw objects from high buildings or Say please?,Say please shows consideration for others is a good manner.,0
Where can people buy a waffle now?,Cake shop.,0
Can dust be observed through naked eye?,"Yes, people can see dust clearly when there is enough sunshine.",0
"Which one can release oxygen, a lamp or a tree?",A tree can release oxygen.,0
When will children grow teeth?,They will grow teeth at about five months old.,0
What is the best vector for a plane to fly in the sky?,"Usually pilots can use tools, such as SkyVector, to help them navigate in the sky.",0
What type of animal is bird?,A bird is a vertebrate animal belonging to the class Aves.,0
Name a finding published by newton.,Newton's first law.,0
What kind of plants do bananas belong to?,Bananas are plants of the genus Musa.,0
When did Emperor Gaozong of the Tang Dynasty built a temple to collect Buddhist materials?,Giant Wild Goose Pagoda was built in 625.,0
Do duckweeds grow quickly in the water?,"Yes, duckweeds grow quickly and produce new offshoots rapidly, especially in the water that is rich in nutrients.",0
"Beside corn, what other vegetables do you know?",Cabbage is one of the vegetables I know.,0
When is the best time to plant a tree?,Early spring.,0
What things do you often make with clay?,I use clay to make pottery.,0
Is the sugar sweeter than honey?,"Yes, it is.",0
"If I want to have a longer life, What habit should I get?",Do more exercise and eat more vegetables.,0
"Which plant do you perfer, hydrangea or horse?",Of course hydrangea.,0
Name some animales that can fly.,"Birds, cranes, and other animals that have wings.",0
"If a man does proper exercise a day, why he is getting healthier?",Doing exercise can help build a healthy body.,0
"As a kind of chemical fertilizer, why is nitrogenous fertilizer helpful for growing plant?",Because nitrogenous fertilizer can help the growth of plant's root.,0
List one kind of creature that has cell structure.,Eucaryon.,0
Why can disease make people feel uncomfortable?,Because it will attack people's immune system.,0
What kind of cola does Americans like to drink?,Coca cola.,0
How to make cheese out of milk?,"We can use the proteins and fats in milk, and mature it with bacteria or other organisms.",0
How did an electric motor work nowadays?,Electric motors work by converting electrical energy to mechanical energy in order to create motion.,0
What should we take to go shopping in shopping malls?,"Cash, credit cards or a smartphones with payment apps.",0
"If I want to  eat a hamburger, then how long it will takes?","Just a few minutes, it depends on different people.",0
When did biochemists discover amylase?,In the 19th century.,0
How long will it take for me to travel to the largest city in the universe  by plane.,It takes you about 3 hours to travel to Tokyo from Beijing.,0
What is the corporation tax in China?,About 25%.,0
How many beaks does a swallow have?,A swallow has one beak.,0
List two laptop computer brands for 2022.,Epson and Mac.,0
"If we want to supplement our bodies with vitamin C by eating fruits, what should we eat?","Oranges, lemons, strawberries and so on.",0
How many gaps are there between these two mountains?,There are two over there.,0
How many eyes does a man have?,A man has two eyes.,0
What food are staple foods?,"Rice, noddles.",0
What does an aromatic herb release? Natural gas or smell?,"It releases a strong, pleasant smell of herbs or spices.",0
How do cardinals fly?,By flaping their wings to fly.,0
Where can you get oxygen on Earth?,You can get a bottle of oxygen in the hospital.,0
Do people with houses pay the property tax?,"Yes, everyone must pay property taxes because it is their obligation to do so.",0
What kind of expert is a hygienist?,A hygienist is an oral specialist.,0
"If a fish goesn't have fins,what will happen to the fish?",The fish will not be able to maintain their balance and swim.,0
which kind of disease the impetigo belongs to?  skin diseases or gynecological diseases,skin diseases,0
Name an animal that can be human闂佺偨鍎查悰 pet.,"A dog, and it is usually considered to be a loyal friend to human, too.",0
Is Qinhai lake in China the largest lake ?,"Yes, it is.",0
What other fruits do you know besides melons?,"Apple, pear, banana, etc.",0
How can a student deal with learning issues?,Ask their teachers for advice.,0
In what season do the Japanese usually wear clogs?,Usually in summer.,0
"Whose snout is longer, a tree or an elephant?",An elephant's snout is longer.,0
How long will it take to produce flour?,"Depending on climate and grain quality, this process takes six to nine months.",0
Where should I wear my apple watch? on my wrist or under armpit?,On your left or right wrist.,0
"If I want to prevent heart disease, what should I do? healthy weight or lower blood pressure?","Besides these two. By living a healthy lifestyle, you can help keep your blood pressure, cholesterol, and blood sugar levels normal and lower your risk for heart disease and heart attack.",0
Where can the water flow into the sea?,At the end of the river.,0
Where can I see colorful flowers?,In the park or in the flower store.,0
"If we drive on the highway, what should we do?",The basic principle is that we should obey the traffic rules.,0
which occupation of people can buy a movie ticket?,All occupation can buy movie ticket just if it is affordable,0
Why animal will vomit?,Vomiting is a natural defense mechanism that allows animals to expel things that are harmful.,0
Is Confucius a famous person in Japan?,"Yes, Confucius is famous all over the world.",0
How can a bird fly in the sky?,By flapping wings.,0
What kind of plants does a giraffe like to eat?,Leaves and fruits.,0
What kind of metals can flow in the room temperature?,Mercury can flow in the room temperature.,0
How to use a rope to catch fish?,We can weave the rope into a fishing net to catch fish.,0
How many wings do eagles have?,Eagles usually have two wings to help them fly in the sky.,0
How long a paragliding can glide in the sky?,A paragliding can glide 1-5 hours usually.,0
which fruit can help you get calcium? apple or lemon,Both of them have calcium in it,0
"What kind of attribute does bear belong to, animal or plant?",Bear belongs to animal.,0
Why mammals have a constant body temperature?,The reason for the constant body temperature in mammals is due to the thermoregulatory center in the brain of thermostatic animals.,0
What kind of birds can fly?,All kinds of birds.,0
How do we adapt to life on campus?,Try to make some new friends.,0
Who was the representative of liberalism in the 1600s?,John Locke.,0
How many claws does a crab have?,All crabs have two claws that are found towards the front of their bodies.,0
What percentage of egg white protein does ovalbumin make up?,Ovalbumin accounts for 54%-69% of total egg white protein.,0
"If I want to make the rosewood grow out of the soil, then what should I do?",You can search online for detail or first you need to have the rosewood seeds.,0
List the name of the first month of a year?,It is called January.,0
Why can fruit make us healthy?,Because it has abundant vitamins and fiber.,0
How can the mom feed her baby?,By the milk.,0
"Which one is harmful to human, an infection or an earthquake?",Both. An infection can make people sick and an earthquake can kill people and destroy many things.,0
"Which one does the coco release, light or smell?",Coco can release smell.,0
"If I want to get a computer software by programming, what should I do?",Develop an algorithm and write codes.,0
Where should I go if I want to buy train ticket.,You can either buy it online or go to the railwaystation.,0
When did Newton prove that white light is a mixture of different colors of light?,Newton proved this theory in 1666.,0
What an empty drawer usually could contain something?,Anything as long as there is room in it.,0
List a monkey with golden fur.,Golden Snub-nosed Monkeys.,0
"If I want to visit all six states in Australia, how long will it take?",It takes at least 3 months however the recommended amount of time is 1 year.,0
"If a tiger roars, what does it imply?",It may be hungry.,0
Why does washing a jumper in hot water shrink it?,"This is because the hot water destroys its structure, which then deforms and shrinks it.",0
How many eggs does a chicken lay every day?,A chicken usually lays an egg every day.,0
List the time length for a dog to become an adult dog.,"A large dog breed will mature into an adult at about 15 months, while smaller breeds will be puppies for only 9 months.",0
Why is it hot to wear a sweater in summer?,"Because sweaters have good thermal properties and because the temperatures are higher in summer, it can be hot to wear them.",0
Name a country that located in the east of Asia.,China.,0
Which is solid object? Water or diamond?,Diamond.,0
What would happen if people can purify urine into water?,Then maybe a lot of people in dry area can get enough water.,0
"If I want to turn a pig into pork, then what should I do?",Kill it and take its meat then you get pork.,0
how long time sharks live in water?,they live in water for their whole life,0
When do you need a overcoat?During the cold winter months or in a warm room.,During the cold winter months you should take a overcoat on.,0
Why do people with strong immune systems not to be prone to infection?,This is because people with a strong immune system are more likely to clear out the virus.,0
Name a place where pineapples can be planted on earth.,"Pineapples are usually planted in tropical areas, such as Hainan Province in China.",0
What kind of butterflies emerge from pupas?,Most butterflies emerge from pupas.,0
How many choices do people have to face to get married?,"People have two choices, to get married or not to get married.",0
"If a man want to buy a car, then how much money does this man require?",It depends on the type and brands of car.,0
How to make a kid happy?,Give him some candies.,0
List a function of the latitude in geography.,"In geography, latitude is a geographic coordinate that specifies the north闂佺偨鍎查幃鐎榰th position of a point on the Earth's surface.",0
How can we check the brain of a human?,We can get a CT of a human's brain.,0
Name a kind of gas that is colorless.,"Ammonia is a colorless gas, so it can't be seen by naked eyes.",0
List ten letters in English.,"A,B,C,D,E,F,G,H,K,L.",0
What kind of things can be believed by everyone?,Axioms are believed by everyone.,0
Where do dog's ears grow?,On both sides of his head.,0
How many hands does a boy have?,Two.,0
Why does a water molecule consist of two hydrogen atoms and one oxygen atom?,Because this combination can make three atoms reach a stable state at the same time and form covalent bonds.,0
Where can people go to see a film in 2020?,You can go to the cinema to see the film or you can watch it at home.,0
List two countries that the blizzard frequently occurs.,The USA and Russia.,0
How to disinfect the black mold growing in the damp place?,Use diluted hydrogen peroxide or vinegar.,0
Which one can be used as a filter medium?Filter paper or wallpaper.,"Filter paper.Because filter paper is a paper with good filtering properties, which is loose and has strong absorption properties for liquids.",0
What kind of machine can be used without electricity?,The internal-combustion engine.,0
Who was the person helped Qin Shihuang to design the Terracotta Warriors? Luban or Lisi?,The prime minister Li Si at that time was the designer.,0
How did astronomers use telescope to observe galaxies in 1700?,They took advantage of compound lens to observe galaxies.,0
Gow can a kid climb a tree?,Use a ladder.,0
"Why did Japan agree to surrender in 15, August, 1945?",Because the Japanese were doomed to lose the war.,0
What is the role of the bridge?,"Bridges are specialized man-made structures with load-bearing capacity for use by railways, roads, canals, pipelines, etc. across rivers, valleys or other lines of communication.",0
"Which one is an insect, a bee or a table?","A bee, because a table isn't a creature. Bees can collect honey from flowers.",0
Who is the leader of Angola?,Jo闁艰偐骞 Manuel Gon闁煎墽绂坙ves Louren闁煎墽閮,0
How do we make snowmen in winter?,"When the snow is thick enough,you can do it!",0
"If a patient suffers from mental illness, why he turns to a psychologist?",Because it is psychologist' s job to treat people with mental problems.,0
What are the symptoms of a woman with morning sickness?,"Nausea, vomiting, poor appetite and depression.",0
What colour is the fur of a panda?,Black and white.,0
How does a logger cut wood?,They use saws.,0
How to use a bottle of water to extinguish the fire?,Just pour it on the fire.,0
Are Asian elephants the biggest among all animals in Asia?,Yes. The Asian elephant is the largest surviving land animal in Asia.,0
Why do red wolves eat rabbits?,Because red wolf is a kind of carnivore.,0
Name the reason why children like to eat ice cream?,Because it's delicious.,0
How did ancient people use fur to keep warm?,By covering themselves with it.,0
How do humen wear clothes?,Reproduction of trees is mainly through sexual and asexual reproduction.,0
Why should planes fly in a sunny day?,Because sunny weather is generally free of clouds and better suited to aircraft flying.,0
Are wiretaps small?,Yes. Because small wiretaps are easy to be hidden.,0
"Which one grow beans, a starfish or a peasecod?",A peasecod can grow beans.,0
Why do canker sores occur in the mouth?,Because mouth is easy to be invaded by bacteria resulting in canker sores.,0
Name a sigle digi number greater than 8.,Number 9 is greater than 9.,0
Why does the ballet dancer cry in the show?,She has invested too much emotion.,0
which goods belongs to clothes? T-shirt or sweater,both of them are clothes,0
which animal have 2 ears? a bear or a cow,both of them,0
