question,answer,label
Name two oceans with salt.,Pacific and Atlantic oceans.,0
Name the shape for the edge of the earth?,The Earth is irregularly elliptical in shape.,0
how long time sharks live in water?,they live in water for their whole life,0
"As as island, is Japan located in Asia?","Yes, it is.",0
Where can we find mushrooms on the ground?,In the mountains.,0
"Which one is an insect, a bee or a table?","A bee, because a table isn't a creature. Bees can collect honey from flowers.",0
"If I want to  enjoy the harvest moon in 2022, what should I do?",Wait until September 10th or 11th.,0
Where should I go if I want to buy train ticket.,You can either buy it online or go to the railwaystation.,0
Why does bust size affect female beauty?,"Because the breast size has to match the figure, too big or too small will affect the aesthetics.",0
Where do hyacinth macaws' eyes grow?,There eyes grow on the sides of their heads.,0
What are the atoms of a water molecule?,A water molecule is made up of two hydrogen atoms and one oxygen atom.,0
How do you make the surface of the water ripple?,You can throw a stone in the water and the surface will ripple.,0
How do people in the magical world use the blanket to fly?,Use the magic and the spell.,0
List the number of chest bones in the human body.,There are 26 chest bones in the human body.,0
Name three kinds of meat that humans eat.,"Pork, chicken and beef.",0
"When is the National Holiday in China, it is on 1st of October?","Yes, it is.",0
"If I want to fly in the air, which transport should I use?",Hot air balloon is one of them.,0
Where does the wild mushrooms grow on? In the mountain or in the land?,The wild mushrooms grow on the mountains.,0
"If I want to swim in the river at 12:00, what should I bring?",Swimming suites and sunscreen.,0
Who was the person helped Qin Shihuang to design the Terracotta Warriors? Luban or Lisi?,The prime minister Li Si at that time was the designer.,0
How can we check the brain of a human?,We can get a CT of a human's brain.,0
Does bison normally have less natural predators than other mammals?,"Yes, bison normally have few natural predators.",0
How many jars does a female cook want?,It depends on what this female cook wants to cook.,0
What weather do I need to take an umbrella outside? Rainy or snowy day?,You will need to take an umbrella outside on both rainy and snowy days.,0
Why are rats light?,Because they are physically small.,0
Why do major people love money?,Because people can buy many things they want with money.,0
How can limestone be used to make quicklime?,Limestone can be calcined at high temperature to produce quicklime.,0
Which mountain did Ming Dynasty built the Great Wall?,The Great Wall of China passes through Jundu Mountains with famous sections as Badaling.,0
"Which one does the coco release, light or smell?",Coco can release smell.,0
How many hand are there on a human body?,Two,0
Why human beings need wood?,Because of the convenience that wood provides to people's lives as a combustible fuel.,0
Why all the people live on the ground?,"Earth has gravity, we can't live in the sky or under the sea.",0
How to eat beef?,"There are different ways for people to eat beef, such as braised beef, grilled beef and beef soup.",0
Where do bird's wings grow?,On both sides of its body,0
How many degrees does water boil when heated at room temperature?,100 celsius.,0
What kind of butterfly can fly?,All kinds of butterflies can fly.,0
What kind of food do Jamaican bat eat? leaves or flowers?,Jamacian Bat eat both of them.,0
"Which country is Shakespeare's home country, China or England?",England is Shakespeare's home country.,0
What is the role of the bridge?,"Bridges are specialized man-made structures with load-bearing capacity for use by railways, roads, canals, pipelines, etc. across rivers, valleys or other lines of communication.",0
What can our children do in the next 20 years?,They can take care of you and accompany you.,0
"Which one can run faster, snails or tigers?",Tigers run faster.,0
How do humane traps trap a mouse?,"All humane mouse traps operate on a 'relocation闂 or 'Catch & Release闂 strategy, which means that once you complete the hard part (the catch) you then release the animal back into the wild.",0
When did biochemists discover amylase?,In the 19th century.,0
How to extract rubber from a rubber tree?,"Natural rubber is extracted by a method called tapping, by making incisions into the bark and collecting the fluid into vessels attached to the rubber trees. The liquid is a sticky, milky sap called latex, and requires a couple of steps before it will be sold as natural rubber.",0
Does the driver work on the sunday of each week,"it's depends, drivers usually work at weekends.",0
Who turns a cow into beef?,A butcher.,0
Why is food waste harmful to the environment protection?,Because food waste that ends up in landfills produces a large amount of methane 闂 a more powerful greenhouse gas than even CO2.,0
"If an adult gets toddler diarrhea, what should his parents do?",They should check his symptom and ask doctors for help.,0
Is smoked sausage with a salty taste?,Usually it is.,0
What did spinosaurus eat 100 million years ago?,They ate meat.,0
"Which one is clothing, jacket or cabbage?",Jacket.,0
Why does a water molecule consist of two hydrogen atoms and one oxygen atom?,Because this combination can make three atoms reach a stable state at the same time and form covalent bonds.,0
When did Leonardo da Vinci create the famous artwork Mona Lisa?,He created Mona Lisa in the early 16th century.,0
How to take a measurement for a elephant's tail?,Using a leather ruler to measure the length of elephant's tail.,0
Why will cancer influence us in a bad way?,Because it will attack our cells.,0
What kind of animals can fly?,Birds can fly.,0
which goods belongs to clothes? T-shirt or sweater,both of them are clothes,0
How can water enter the human body?,Water enters the human body through mouth.,0
How long will it take to go to Brazil from Beijing by airplane?,More than 20 hours.,0
Do aliens really exist?,The question remains to be explored.,0
What kind of room is constructed by glass?,Glass greenhouse is constructed by glass.,0
How can we find a speech delivered by famous people on the Internet?,We can search the title of speech on the Internet.,0
Name a city with a population over 10 million in China?,Beijing is one of the city I know.,0
"List the number of horse breeds in the world, 600 or 300?",There are thought to  be 350 breeds of horse in existence around the globe today.,0
How do you build strength when you're low in it?,Go to rest and eat something.,0
How does anger make us violent and irritable?,"Anger is an emotional state that varies from mild irritation to intense anger, when it occurs, we may feel different state of anger.",0
What kind of habitats does swan like?,"A place with lakes, fresh air and abundant plants.",0
What are the symptoms of a woman with morning sickness?,"Nausea, vomiting, poor appetite and depression.",0
Is Confucius a famous person in Japan?,"Yes, Confucius is famous all over the world.",0
Name the frequency for a shark to eat.,Sharks eat every two or three days.,0
How can a shark hunt?,They swim fast to catch small fishes and then swallow them.,0
does one write elegies to express emotions?,"Yes, because elegies is a way to express sorrowful emotions",0
What does a beggar do to make a living?,They ask people for money or food.,0
Where the chameleon is visible?,Chameleons are mostly found in rainforest to savannas.,0
What does an aromatic herb release? Natural gas or smell?,"It releases a strong, pleasant smell of herbs or spices.",0
When do we need to drink water?,When you are thirsty.,0
How much abalone are gotten by people?,A lot.,0
"Which animal has four legs, a hyrax or a bird?",A hyrax has four legs.,0
List one ocean in Africa.,Crimson Sea.,0
How do we adapt to life on campus?,Try to make some new friends.,0
Does a man pee standing up with his penis?,"Yes, of course.",0
"If you want to buy a wedding ring, what shop will you go?",Jewelry stores,0
Is TV biger than laptop?,Yes.,0
How will they work if we inject vaccines into our bodies?,They will bring antibodies and help with our immune system.,0
Gow can a kid climb a tree?,Use a ladder.,0
What kind of butterflies emerge from pupas?,Most butterflies emerge from pupas.,0
Why does the sun fall down to the west?,Because the earth rotates itself from the west to the east.,0
Why do people work for seven days per week?,Maybe they want to earn more money.,0
Why don't you wear this swimming suite to swim?,"Oh, this a good idea!",0
Name a way that we can wash our hands with water at 20 degrees Celsius?,You can use a bowl to boil the water to 20 degree and wash your hands.,0
How many kilograms of bamboo do pandas eat everyday?,About 15 to 20 kilgrams.,0
Do lizards prey on insects to live?,"Yes, because most lizards are carnivorous animals, and insects are their main food.",0
How many choices do people have to face to get married?,"People have two choices, to get married or not to get married.",0
Why will smoking cause lung cancer?,"Because cigarettes contains of nicotine, which will hurt your lung.",0
Where can people buy a waffle now?,Cake shop.,0
Are medicines bitter?,"Some medicines are bitter, but some are not. Sometimes children's medicines taste sweet.",0
When will my brother become an adult?,"When he is 18 years old, he becomes an adult.",0
"Which one is the right number for guts of a man, one or four?",A man has one gut.,0
How do leaves grow out of trees?,The trees absorb sunlight and nutrition from the soil to grow leaves.,0
Where can a man buy spinach?Supermarket or clothing shop?,He can buy spinach at the supermarket and clothing shops are selling clothes.,0
Why does the ballet dancer cry in the show?,She has invested too much emotion.,0
What was the place where the French Open was held in 2021?,The 2021 French Open was held in Roland Garros from May to June.,0
Why people eat vegetable for keeping healthy,because vegetable can  provide many kind of nutrition,0
"List the number of days to change a person's metabolism, 30 or 20 days?","It depending, three months is a reasonable timeframe to expect to see changes.",0
Which one can be made of plastic? Diamond or chopstick?,Chopstick.,0
List two countries that the blizzard frequently occurs.,The USA and Russia.,0
Name a sausage with a salty taste.,Pickled sausages are salty.,0
What seeds can grow into a sunflower?,Sunflower seeds can grow into a sunflower.,0
Which tree has thorny branches? The thorn tree or the plum tree?,The branches of the thorn tree are covered with large and small thorns.,0
Why is it that money can't buy any product?,"Because the sale is between two parties, as soon as one of them does not agree, the sale ceases to exist.",0
How many years can a rabbit live?,The average lifespan of a rabbit is around 6-10 years.,0
What should we prepare to extract soluble fiber from an apple?,We can prepare some chemical reagents such as NaOH and HCI.,0
What's the belief of Christians?,They believe in Jesus Christ.,0
What industry does agriculture belong to?,The first industry.,0
Why do canker sores occur in the mouth?,Because mouth is easy to be invaded by bacteria resulting in canker sores.,0
How does a ship navigate the sea?,It depends on the buoyancy of water.,0
"Where can we watch Daily News, in a movie theater or on TV?",We cab watch Daily News on TV.,0
What kind of animals can creep?,Earthworms are one of the animals that can creep.,0
Why birds find it easier to find water in moist climate?,Because there will be more rain in moust climate.,0
"Which can be drunk with the cocktail, stone or Whisky?",Whisky.,0
What other fruits do you know besides melons?,"Apple, pear, banana, etc.",0
"Which part of a human body has bones, eyeball or leg?",There are bones in leg.,0
How often does a taxi driver replace his car brake pads?,The car brake pads need to be replaced after the car has driven 30000 to 50000 kilometers.,0
"If a reporter goes to the prairie, would he interview a lion?","No, because lions can't speak. The reporter can take some pictures of lions.",0
Where is the computer on the desk?,The computer is in the middle of the desk.,0
How can a man breathe in the water?,Use oxygen cylinder.,0
"Which island is bigger, Greenland or Honshu?",Greenland.,0
What kind of computer do you like to use?,A laptop.,0
List the reason why we can't see cancer cells with naked eyes?,Because the size of the cells is not visible to the human eyes.,0
Why can a cockcomb be eaten?,Because cockscomb is rich in nutrients and can be cooked in various ways.,0
"If I want to  eat a hamburger, then how long it will takes?","Just a few minutes, it depends on different people.",0
What is considered a good mood?,"Maybe a calm, peaceful state of mind.",0
List the date when Qianlong Emperor travelled to Jiangnan first time?,It was in 1751.,0
"In the Monkey King Story, how did Monkey king fight with Ox Monster?",By wisdom and magic power.,0
"Which one is the biggest terrestrial life, the elephant or the lion?",Elephant.,0
How many eggs do penguins usually lay during the breeding season?,Usually one egg only.,0
How many animals are there on earth?,There are about three million kinds of animals.,0
How can a human survive without car?,Car is not a necessity for human.,0
List one method apes turn into humans?,By evolution.,0
"Which one is the characteristic of morale, positive or ambitious?",Both. They belong to the characteristics of morale.,0
Why can falcon fly?,The wings of falcon have specialized feathers for flying,0
What ingredients do people need to take to make bread?,"People can make bread with flour, eggs, butter, milk powder, salt and dry yeast.",0
list one or two countries on the east side of China?,Korea and Japan.,0
How to help a dog with no eyes to walk?,We can lead the dog on a leash.,0
Why do children like to eat candy?,Because it's sweet.,0
"If a person want to buy clothes, where can he go?",He can go to shopping malls and clothing stores.,0
What kind of plants help digestion?,Rosemary and parsley.,0
Which one is the right way to make raisins by using grapes? dry or wet them?,Dry them in the sun.,0
Where can I buy some bollted water in this mall?,You can find them in the supermarket which is in the basement of the mall.,0
Where do swots buy books?,They can go to bookstores to buy different books.,0
When can apple trees produce apples?,Usually in autumn,0
Which one is coniferous tree? Korean pine or elm?,Korean pine is coniferous tree.,0
Why glass windows have smooth surfaces?,It is the result of the combined effect of gravity and surface tension of the liquid.,0
Does hamburger a popular food because I often see it  in KFC or Burger King?,"Yes, it does.",0
Why most people have the greed of money?,Because more money can give them a better life.,0
Do clippers move faster than canoes in the water?,"Yes, because clippers are usually equipped with strong engines.",0
What action does not use hand?,Jump.,0
What kind of animals does the eland belong to?,It belongs to Bovidae.,0
What Dumplings Say About Chinese Culture?,It represent good luck and family reunion.,0
How many students are there in Zhengzhou University.,Tens of thousands of.,0
List two ways how can a student learn English.,By having English classes and practice a lot after class.,0
Why warm water is helpful?,Because warm water stimulates the flow of blood to the fingers.,0
Why sleeping pills can help us to sleep?,Because sleeping pills contain benzodiazepines.,0
Name the location of human's two lips.,Connect with our mouth.,0
In what season do the Japanese usually wear clogs?,Usually in summer.,0
"When doctors diagnose diseases, can they give you some medicine?","Yes, they can.",0
Why we should not smoke in the gas station?,Because it may cause explosion and we will die.,0
"If I want to watch television at 23:00, what should I do?",Wait until 23:00 or set an alarm.,0
"Which color do flowers of clovers have more, violet or green?",Violet.,0
Why human eats food?,Because food can provide us with energy.,0
Why don't you find a mental health counselor to treat your depression?,I feel embarrassed.,0
Why looking directly at a far place can relax our eyes,because the muscle around our eyes is relax when we looking at a far place,0
"If we want to eat tender fruit, what kind of cherry can we choose?",We can choose sour cherries.,0
List the reason why do men grow beards?,"Because the hair follicles on their jaw are stimulated by the hormone dihydrotestosterone (DHT), which is produced from testosterone.",0
Why can't people eat sprouted potatoes?,It might be poisonous.,0
What color is a chicken's egg?,Brown or White.,0
List five non-metallic elements.,"Hydrogen, Helium, Lithium, Beryllium, Boron.",0
Which tool can draw a round? A compass or an eraser.,A compass can be used to draw a round.,0
Will it be better if we use wheat to make bread?,"Yes, it will.",0
What type of architecture is the Forbidden City? Indian or Chinese?,The Forbidden city is a typical Chinese architecture.,0
"Which one rains more, Saudi Arabia or Brazil?",Brazil.,0
"Which one has less quality, a tiger or an elephant?",A tiger.,0
How long a paragliding can glide in the sky?,A paragliding can glide 1-5 hours usually.,0
Can you name one way for a person going to England from French?,He can take a flight.,0
How many times a year can a sailor see a whale,It depend on luck,0
What should we take to go shopping in shopping malls?,"Cash, credit cards or a smartphones with payment apps.",0
Why are most of windows made of glass?,Because of the sealing and light transmission of glass is very good.,0
Why are minors not allowed in internet cafes?,"As most minors are not well-involved and have poor self-control, casual access to Internet cafes can easily lead to addictive consequences, which can be harmful.",0
"If I want to cook rice with a rice cooker, when should I start to prepare?",30 minutes in advance is ok.,0
"Which explosive is more powerful in the 2000s, the grenades or black powders?",Grenades.,0
List a fruit that is rich in vitamin C.,"Lemons are rich in vitamin C, which can supplement the nutrients needed by human beings.",0
Which one is the correct number for cattle's stomachs? three or four?,Cattles have four stomaches. Because they are herbivore and plants are difficult to digest.,0
What kind of plant the daffodil is?,Narcissus.,0
What do bishops usually do in churches they are responsible for?,They usually supervised other clergies.,0
How many gizzards does a chicken have?,There are two gizzards.,0
Why should we avoid being unhealthy?,Because that will make us ill and sick.,0
How many atoms are there in a water molecule?,Two atoms of hydrogen and one atom of oxygen.,0
When can one be an adult and a student at the same time?,When they go to universities.,0
Who was the truck driver for the city?,There are many truck drivers who works in different fields in the city.,0
Is a house in the downtown expensive?,"Yes, most houses in downtown are expensive.",0
"If I want to visit all six states in Australia, how long will it take?",It takes at least 3 months however the recommended amount of time is 1 year.,0
name two kind of clothes belong to cap,peaked cap and formal hat,0
How many brains does a cat have?,Only one.,0
How many tails does a dog have?,A dog only has one tail which can help them move and keep balance.,0
List ten letters in English.,"A,B,C,D,E,F,G,H,K,L.",0
How often do you watch television?,Maybe four or five times during a week.,0
Why is a truth correct one hundred percent?,Because it has been proved before.,0
Why can disease make people feel uncomfortable?,Because it will attack people's immune system.,0
List a kind of solids that has a definite volume and shape.,Diamond is a kind of solid having a definite volume and shape.,0
"If Peking Man got disease like fever, how long will it last? one or two days?","It depending, but most fevers usually go away by themselves after 1 to 3 days. A persistent or recurrent fever may last or keep coming back for up to 14 days.",0
Where do dog's ears grow?,On both sides of his head.,0
"Who can be a company manager, a desk or a man?",A man.,0
Does eagles needs eat meat,"Because they are animals, all animals require foods",0
Why does natural gas will run out one day?,Because fossil fuels running out fast.,0
do newborn infants cry to their mum to drink breast milk?,"Yes, they will",0
How many mouths does a dog have?,A dog has a mouth.,0
"If we should drink more water, then how often throughout the day?",You've probably heard the advice to drink eight glasses of water a day.,0
Why are teeth the hardest part of human?,Because teeth mainly consist of calcium.,0
Why can pathogens enter the body?,Because they can penetrate the skin.,0
How many insects with three pairs of legs do you see?,"There are three insects with three pairs of legs including a butterfly, a bee and a beetle.",0
list two kind of animals can swim in the river?,fish and human,0
How can we avoid cancer?,"Stay healthy, eat more vegetables.",0
How do people use wax to make candles?,"First, people should melt the wax. After that, place a wick in the center of the candle mold. Finally, pour the melted wax into the mold and cool it.",0
Can I hire akiller to kill someone?,"No,it is illicit.",0
What is the name of human's longest finger?,Middle finger.,0
"If I want to visit Xinjiang by truck from Beijing, which way should I go?",You can use highway G7.,0
Why do people like the iguana with a tail?,"I don't know, it depends on people's taste, maybe some of people will like it.",0
Why does the brake light in the car fail?,The wires had short-circuited and burnt out.,0
"If we drive on the highway, what should we do?",The basic principle is that we should obey the traffic rules.,0
Are there many hazels which can grow brown nuts in Jilin province?,"Yes, there are many hazels for local weather condition.",0
What excuse does Tom make for her mistake?,He said he was too young to know the rule.,0
Where could I find a locomotive in 1900?,Railway stations.,0
What an empty drawer could contain?,Anything as long as there is room in it.,0
List the date when Japan surrendered in World War 2?,"It was September 2, 1945.",0
What kind of exercise does people do to keep healthy? Yoga or Taiji?,Both of these two are popular now.,0
What is the biggest city on the coastline of China?,Shanghai.,0
List two kinds of larger mammals in the mammal family.,Hippo and blue whale.,0
Which one is the correct answer regarding the number of the mouths for a man? one or three?,Human only have one.,0
"If necrotic tissue in my body, what should I do? Exercise every day or remove it in a hospital?",You need to go hospital to remove it now!,0
Which one is Chinese cuisine? Peking duck or Zhajiangmian?,Both of them belongs Chinese cuisine.,0
Why do durians smell bad?,"Durian has volatile sulfides, which are often described as putrid, rotten egg smell, etc. A group of genes in durian associated with volatile sulfides is highly active when the durian is ripe, giving its strong odor.",0
What colour is the fur of golden retriever ?,Golden.,0
Name an aquatic plant which belongs to the plant family.,Water lily is the one I know.,0
"Which one will a monkey eat, phones or bananas?",Monkey will eat bananas.,0
What animal does not have canine teeth? dog or fish?,Fish.,0
"If people want to go to Africa, how can they get a flight ticket?",People can buy a flight ticket online.,0
"Which animal do you prefer, hyena or vine?",I prefer hyena.,0
How many legs does a hyaena have?,A hyaena has four legs.,0
How long does woman's cosmetic surgeres last today?,Most procedures take between 1 and 6 hours.,0
Is whale the biggest animal in the world?,"Yes, whale is the biggest animal in the world.",0
Is people choose to keep on diet on earth?,"Yes, some women choose to keep on diet to shape her slim body shape.",0
"Which one do geese enjoy eating, a cabbage or a chair?","A cabbage, because geese usually eat some grass and plants.",0
Which one belongs to motor system?Bone or muscle.,Both of them belong to motor system.,0
Why chocolate  can not help us lose weight?,Because it has lots of calories.,0
When did the United States drop the Little Boy on Japan?,In 1945.,0
Why should planes fly in a sunny day?,Because sunny weather is generally free of clouds and better suited to aircraft flying.,0
Do people like to swim in ocean rather than swimming pool?,it depends,0
What should we take if we want to get abalone in ocean?,Fishing net.,0
What kind of machine can be used without electricity?,The internal-combustion engine.,0
Who is the leader of Angola?,Jo闁艰偐骞 Manuel Gon闁煎墽绂坙ves Louren闁煎墽閮,0
Are human drivers smarter than monkeys drivers?,Yes.,0
what kind of fish is a mammal?,Whale.,0
Does monkeys live in the national park in China?,"Some national park in China have monkeys, but not all.",0
When did LeBron James win the NBA championship in Cleveland?,He did it in 2016.,0
Why is smoking bad to lungs?,Because nicotine in cigarettes is harmful to lungs.,0
Where could you find the black spruce of pine family?,"In Canada and Alaska, the Great Lakes region or the northeast of USA.",0
How many legs do humans used for walk?,Two.,0
"Which one is a burrow, a bird nest or a mouse hole?",A mouse hole is a kind of burrow.,0
"Which place can people buy books, a dinning hall or a bookshop?",People can buy books at a bookshop.,0
How about watching movie on TV?,Great idea!,0
How many keys are there in a piano's keyboard?,Usually 88.,0
How can people buy product?,People can buy product with money.,0
Which dressing is suitable for making a colorful salad? Apple cider vinegar or cooking wine?,"Apple cider vinegar is fruity, sweet, tart and refreshing, making it perfect for colourful salads.",0
When will the sun start to rise?,When the morning comes.,0
why we are getting poor after we lost our job,Because we can't get money from the job,0
When does wood burn to ashes?,"Full combustion of wood produces carbon dioxide and nitrogen oxides (also known as ash) etc., and inadequate combustion results in carbon monoxide.",0
List the hight that cats can climb on tree?,May be two or three meters.,0
Where does an arboreal monkey sleep? in a cave or on a tree?,On a tree.,0
Name the hands on a clock.,"There are 3 hands on a clock and their names are hour hand, minute hand, and second hand.",0
What kind of expert is a hygienist?,A hygienist is an oral specialist.,0
Where can we find grass on the land?,In parks.,0
What is the best vector for a plane to fly in the sky?,"Usually pilots can use tools, such as SkyVector, to help them navigate in the sky.",0
What kinds of animals feed on grass?,Some herbivores feed on grass.,0
What colour is the blood of cats?,Red.,0
Does the ice-cream taste good?,Yes!,0
how can we see darkness,"if our eyes can feel, we see the darkness",0
Is the black soot harmful to humans when the carbon is burnt?,"Yes, the black soot is harmful to humans when the carbon is burnt.",0
How to make clothes with cotton?,Make cotton into yarn and then make yarn into cloth.,0
What was the result of the disintegration of the Soviet Union?,The cold war ended.,0
What color is a dog's liver?,Dark red.,0
"In which place have you seen cod, the Sahara desert or the Atlantic?",In the Atlantic.,0
How does grass grow out of the ground?,It's the nature of plants to grow from the ground after it takes in enough nutrients from the soil.,0
How long can patients with mild fever be completely cured?,It usually takes about a week.,0
What do people use to drink mik tea? Draw or chopstick?,Draw.,0
Why drinking juice will promote digestion?,Because it contains abundant fiber.,0
Which clown is more famous in Batman?,Joker.,0
How many coats of fur does cats have to keep warm?,"Cats may have from one to three types of hair in their coats, referenced sometimes as ""double coat,"" or ""triple coat,"" plus their distinctive whiskers, which are also hairs.",0
List a kind of melons that grow on trees.,"Many kinds of melons grow on trees, such as papayas. They usually grow on trees in tropical regions.",0
How do Siberian tigers live in Northeast Asia?,"The Siberian tiger lives in the forest, shrub and wild grass. Siberian tigers like to live alone and have no settlement.",0
Name an animal that can live in the sea.,"There are different types of animals in the sea, such as shark and whale.",0
Which animal's breathing is associated with its lungs? People or magpies?,Both humans and magpies breathe through their lungs.,0
Why can corn be turned into popcron?,Because corn heated and burst into popcorn.,0
"Which one lives in the rainforest, boa or penguin?",Some kinds of boa live in the forest and penguine lives in the ice field.,0
"If I want to use needle to sew our cloth, then how to do that?",Use needle to sandwich between the two layers of fabric.,0
How many scientific research conferences have been held in the Chinese Academy of Sciences?,there are many scientific research conferences were held in the Chinese Academy of Sciences every week,0
Why is Komodo dragon's saliva virulent?,Because it contains various bacteria and toxin.,0
List one way that how do snakes move?,By crawling.,0
"Which one is the weight of a bottle of mineral water, one or five pound?",The weight of a bottle of water is about one pound.,0
"If a person speak English fluently, then how long takes it to practice.",most people agree that you need at least 1000 hours of practice to speak English fluently.,0
How do salesmen sell goods to customers?,They promote goods to customers.,0
Can you tell me which country is the smallest country in the world?,The smallest country in the world is Vatican City,0
What can cause death quickly? cough two times or suicide?,Suicide cause death quickly.,0
"If I want to purchase a house, what do we need?",You will need lots of money.,0
Name a kind of gas that is colorless.,"Ammonia is a colorless gas, so it can't be seen by naked eyes.",0
Where can we fix our cellphone in 2000?,We can turn to the manufacturer for help.,0
Will doing exercise keep us healthy?,"Yes, it can keep us healthy.",0
"If I want to prevent heart disease, what should I do? healthy weight or lower blood pressure?","Besides these two. By living a healthy lifestyle, you can help keep your blood pressure, cholesterol, and blood sugar levels normal and lower your risk for heart disease and heart attack.",0
Why do small fish like to eat small shrimp?,Because small shrimp is fish's food.,0
How can a student deal with math problem?,The student can ask advice from teacher or parents.,0
Can you tell me the shape of the clock?,It's circle,0
"Name a few biologists, in addition to Charles Darwin.","Henri Fabre, Yu Longping.",0
