question,answer,label
How will they work if we inject vaccines into our bodies?,They will bring antibodies and help with our immune system.,0
How much fat is contained in each 100ml of whole milk?,Whole milk contains only 3.2g of fat per 100ml of milk.,0
Which city is in America. London or Cleveland?,Cleveland.,0
"If we see a terrapin lay eggs in the beach, what should we better do?",We should stay away from it and not interfere too much.,0
"Which one do dogs inhale, oxygen or nuclear energy?",Oxygen. Dogs inhale oxygen and exhale carbon dioxide. They can't inhale nuclear energy.,0
Why does bust size affect female beauty?,"Because the breast size has to match the figure, too big or too small will affect the aesthetics.",0
What kind of stone is the jade bangle?,Jade Bangle is a kind of stone named jade.,0
What kind of tools do people use to download softwares?,Use a computer or a phone with Internet.,0
Where do swots buy books?,They can go to bookstores to buy different books.,0
How many fins does a whale have?,they usually born with five fins.,0
Is TV biger than laptop?,Yes.,0
Why stone will not get any illnesses?,Because stone is lifeless.,0
Where do bird's wings grow?,On both sides of its body,0
How can the announcement become a public message?,Announcement can make everyone heard of the news.,0
Why is the grass green?,"Because in its leaves, there is a lot of chlorophyll.",0
How many lives do human have?,Humen have only one life.,0
How often does a pilot fly a plane?,Airline pilots fly an average of 75 hours per month,0
How many brains does a cat have?,Only one.,0
How can people buy product?,People can buy product with money.,0
Name a healing method that can treat the tired people.,Massage and meditation are two useful healing methods that can treat the tired people.,0
What type of icon do you use?,Steam Iron is the one in my family.,0
Which adjunct of the TV is the monitor?,In the screen.,0
What are the atoms of a water molecule?,A water molecule is made up of two hydrogen atoms and one oxygen atom.,0
How many hands does a monkey have?,A monkey has two hands.,0
How long can birds fly?,"It depends on the bird! Ostriches can闂佺偨鍎查悰 even fly. Kakapos only clumsily glide. At the other extreme, large birds like albatrosses use updraughts of wind to soar for hours or days without much more effort than just sitting.",0
How many coats of fur does cats have to keep warm?,"Cats may have from one to three types of hair in their coats, referenced sometimes as ""double coat,"" or ""triple coat,"" plus their distinctive whiskers, which are also hairs.",0
How many babies does a solitary dolphin give birth to at a time?,Usually one or two.,0
Why don't you see swell in small ponds during high winds?,"Because the small ponds are smaller, the waves will be smaller too.",0
Why can cactus grow in the desert?,"Because the cactus has a well-developed root system, it can reach the deep layers of the soil and obtain water.",0
Why can disease make people feel uncomfortable?,Because it will attack people's immune system.,0
How does raw sesame turn into sesame oil?,By pouring raw sesame into the oil press.,0
Why do bears hibernate in winter?,Usually because there isn't enough food or proper temperature for bears. So they eat a lot of food and find a proper cave to hibernate in winter.,0
What kind of animals does the eland belong to?,It belongs to Bovidae.,0
Why does concentrated sulphuric acid dehydrate sucrose?,"Because sucrose is an organic substance containing the elements hydrogen and oxygen, it is dehydrated to produce black charcoal, a process known as charring.",0
Which one is farm animal? Sheep or dolpin?,Sheep.,0
Which is sense organ? Hand or stomach?,Hand.,0
"If a student want to have basic education, how many years will it takes?","In China, nine years of education is compulsory.",0
Where is Florida located in United State?,Florida is a state located in the southeastern region of the United States.,0
How does a ship navigate the sea?,It depends on the buoyancy of water.,0
Where can we fix our cellphone in 2000?,We can turn to the manufacturer for help.,0
How to have a picnic in the park?,Take some food to the park and then find a place to eat.,0
Please introduce how can cardinals fly?,Cardinals flap their wings to fly.,0
List when is the best time for a student to make great progress in English study?,"Learning is most effective when the brain is in acquisition mode, generally between 10:00 am to 2:00 p.m. and then again from 4:00 p.m. to 10:00 p.m.",0
How long does a woman pregnant?,About 10 months.,0
When did singer Yao Beina die of breast cancer?,Yao Beina died of breast cancer in 2015.,0
list two kind of animals can swim in the river?,fish and human,0
What type of transport can take you to the Moon?,Spacecraft or rocket.,0
How do humane traps trap a mouse?,"All humane mouse traps operate on a 'relocation闂 or 'Catch & Release闂 strategy, which means that once you complete the hard part (the catch) you then release the animal back into the wild.",0
Which is solid object? Water or diamond?,Diamond.,0
What kind of general is the leader?,General is generally a senior military general to lead soldiers.,0
How does water extinguish fires?,"Water in contact with fire absorbs a large amount of heat from the fire, causing the temperature of the burning material to drop below the ignition point and extinguish it.",0
Who makes loaf from wheat?,Bakers.,0
Do people eat vegetable because it comes with mutiple nutrition,Yes,0
Why can a cockcomb be eaten?,Because cockscomb is rich in nutrients and can be cooked in various ways.,0
Name a way that japanese macaque can use their legs to walk?,"Like human, the leg that leaves the ground swings forward from the hip.",0
How long does it take to make blood by our own body?,Your body will replace the blood volume (plasma) within 48 hours. It will take four to eight weeks for your body to completely replace the red blood cells you donated.,0
"Which one does the coco release, light or smell?",Coco can release smell.,0
why we are getting poor after we lost our job,Because we can't get money from the job,0
Can you tell me the shape of the clock?,It's circle,0
How do we make snowmen in winter?,"When the snow is thick enough,you can do it!",0
Is medicine store the right place to get some isopropyl alcohol?,"Yes, you can get them from medicine store.",0
Why do people like the iguana with a tail?,"I don't know, it depends on people's taste, maybe some of people will like it.",0
How many hands does a boy have?,Two.,0
What type of animals are herbivores?,"A lot of animals are herbivores, such as hummingbird. It usually feed on the nectar of these plants.",0
What kind of creatures are mushrooms?,Fungi.,0
Do people often watch TV programs on computers?,"Yes, it's quiet convenient to watch TV through Internet by computers.",0
Name two types of vegetables people can eat.,Potato and cucumber,0
"In the Monkey King Story, how did Monkey king fight with Ox Monster?",By wisdom and magic power.,0
Does the tendon in human's arthritis connect muscle?,"Yes, tendons are fibrous cords of connective tissue which attach muscle to bone.",0
How can we avoid cancer?,"Stay healthy, eat more vegetables.",0
What is considered a good mood?,"Maybe a calm, peaceful state of mind.",0
How do you build strength when you're low in it?,Go to rest and eat something.,0
What's the belief of Christians?,They believe in Jesus Christ.,0
Where does shark grow? in ocean or desert?,Shark grow in ocean.,0
What's the land area of China in Asia?,About 9.6 million square kilometers.,0
Do clippers move faster than canoes in the water?,"Yes, because clippers are usually equipped with strong engines.",0
How do I park my bicycle in the parking lot?,"Maybe you can park it beside your car, you should ask the parking staff.",0
When do people need to wear coat?,When people feel cold.,0
does carbon nanotube fiber tensile stress is higher than diamond?,Because carbon nanotube fiber is the material with the highest tensile stress because of its low density and stable structure.,0
When was the oldest modern European founded city formed in Africa,"The oldest modern European founded city on the African continent is Cape Town, which was founded by the Dutch East India Company in 1652.",0
Which energy could the large turbines use to generate power solar energy or wind?,Both.,0
Look!How many dogs are running over there?,Five.,0
Why are all mirrors reflective?,The mirror is able to reflect the sun's rays completely due to its smooth surface and the coating on the back of the mirror.,0
How to help a dog with no eyes to walk?,We can lead the dog on a leash.,0
How does anger make us violent and irritable?,"Anger is an emotional state that varies from mild irritation to intense anger, when it occurs, we may feel different state of anger.",0
What foods belong to agricultural products?,Rice and vegetables.,0
Where can the water flow into the sea?,At the end of the river.,0
What kind of facts can be believed by everyone?,Objective facts are believed by everyone.,0
What kind of music do you like to hear?,Rock.,0
How much cloth does it take to make a T-shirt?,About six point five feet of cloth.,0
Where should I wear my apple watch? on my wrist or under armpit?,On your left or right wrist.,0
What kind of vegetable can be made into soybean milk?,Red bean.,0
"If we want to extract thulium from mineral, what should we do?",We can smelt or refine the mineral to extract thulium.,0
Why can human think?,Because human has brains for thinking.,0
How many students are there in Zhengzhou University.,Tens of thousands of.,0
"If I want to watch television at 23:00, what should I do?",Wait until 23:00 or set an alarm.,0
Why onstruction workers must work with their safety caps on?,Safety caps are worn on construction sites mainly to prevent injuries from falling objects or other collision injuries.,0
List one animal that can swim.,Fish.,0
How can gas burn?,Gas can burn with oxygen.,0
How can a student deal with math problem?,The student can ask advice from teacher or parents.,0
Are human's toes more than cats'?,"Yes, human have five toes of one hand, while cats only have 4 toes of one hand.",0
Why does Beggar have no job,maybe because they have no any skill to find a job,0
What kind of butterfly can fly?,All kinds of butterflies can fly.,0
When will my brother become an adult?,"When he is 18 years old, he becomes an adult.",0
Does the driver work on the sunday of each week,"it's depends, drivers usually work at weekends.",0
Which substance do you use to make your clothes foam? Laundry detergent or sulphuric acid?,Laundry detergent creates a lot of suds in the wash.,0
What kind of metals can flow in the room temperature?,Mercury can flow in the room temperature.,0
Name a finding published by newton.,Newton's first law.,0
Why is it that money can't buy any product?,"Because the sale is between two parties, as soon as one of them does not agree, the sale ceases to exist.",0
What kind of plants does the eggplant belong to?,The eggplant belongs to the Solanum genus.,0
"Which animal do you prefer, hyena or vine?",I prefer hyena.,0
What kind of animals can creep?,Earthworms are one of the animals that can creep.,0
When and where did Gyorgy Jendrassik invent the first propeller engine?,He invented it in 1937 in Hungary.,0
Why are all businesses taxed?,"This is because under our law, it is everyone's responsibility to pay taxes according to the law.",0
Name the number of the penises a man have?,A man has only one penis.,0
Name a reason why does burning require oxygen.,Because the essence of combustion is the chemical reaction of combustibles with oxygen,0
What kind of plant can photosynthesize?,"Most plants will do, as long as they contain chlorophyll.",0
How do we adapt to life on campus?,Try to make some new friends.,0
What color are the feathers of a pigeon?,"Most pigeons have white feathers, but some may have grey and black feathers.",0
how can we get milk from cows?,Cows are mammals that produce milk during pregnancy,0
What kind of stones can crush eggs?,Cobblestone can easily crush egg.,0
is amniotic liquid because the baby need to be fixed,"In the early stages of pregnancy, the source of amniotic fluid is mainly the dialysate of maternal serum passing through the fetal membranes into the amniotic cavity, and after the middle of pregnancy, fetal urine becomes the main source of amniotic fluid",0
When is the boiling point of water?,When temperature reach to 100 celsius.,0
Which device can be used to take photograph? Microwave or smartphone?,Smartphone.,0
How can human express annoyance?,Complaining about everything or having no interest in anything.,0
How to make bread with flour?,Mix the flour with water and yeast.,0
Where can people see the lighthouse in a country?,On the coast or on a small island.,0
Are the calories in water higher than those in beef?,"No, because calroies in beef are much more than those in water.",0
Why don't sheep eat meat?,"Because sheep's intestines can't digest meat, sheep is herbivore",0
"If I want to dance on a stage, what should I do?",You should practise more.,0
Why people eat vegetable for keeping healthy,because vegetable can  provide many kind of nutrition,0
"Which one flies higher, a bee or a plane?",A plane.,0
How many legs does a woman have?,Two.,0
Are medicines bitter?,"Some medicines are bitter, but some are not. Sometimes children's medicines taste sweet.",0
Does a caterpillar a plant that has two eyes  to look for food ?,"No, they have six pairs of very simple eyes, called cellist, but their vision is poor, not able to look for food by using eyes.",0
Where can I see female animals?,In the zoo or in the Natural Reserves.,0
Does crocodile use their hands to eat fruit since it belongs to reptile ?,"No, they use their jaws, crush the food and then swallow the prey whole.",0
How to ride horse to school?,Get on the horse's back.,0
Name three kinds of meat that humans eat.,"Pork, chicken and beef.",0
What kind of birds can fly?,All kinds of birds.,0
How can a person become a speechmaker?,Practice speaking in public.,0
How many times a year can a sailor see a whale,It depend on luck,0
Name a country that located in the east of Asia.,China.,0
Why will cancer influence us in a bad way?,Because it will attack our cells.,0
How does grass grow out of the ground?,It's the nature of plants to grow from the ground after it takes in enough nutrients from the soil.,0
what color of the tail of beaver,usually it is brown or black,0
"If I want to  enjoy the harvest moon in 2022, what should I do?",Wait until September 10th or 11th.,0
Is the shripm's eye bigger than humans'?,No.,0
What kind of things can be believed by everyone?,Axioms are believed by everyone.,0
Who will be the owner of the house? The hostess or the dining table?,The hostess will be the owner.Because owner means a person who has ownership of an estate or business.,0
Why can a mom clean our house and cook for children?,"It is their nature to love their children, and they are happy to give selflessly for them",0
List three kinds of mammals live in the sea.,"Beluga whale, white bear and seal.",0
How do leaves grow out of trees?,The trees absorb sunlight and nutrition from the soil to grow leaves.,0
"Which one is white, milk or water?",Milk is white.,0
List two urban area in China.,"Shanghai and Beijing are two cities, but there are a lot more other cities.",0
Name a kind of creatures that can live in the sea.,"Usually creatures that can breathe in water can live in the sea, such as turtles, sharks and whales.",0
Are Asian elephants the biggest among all animals in Asia?,Yes. The Asian elephant is the largest surviving land animal in Asia.,0
"Which one do students have classes, school or park?",Students go to school for having their classes.,0
How can a student deal with learning issues?,Ask their teachers for advice.,0
Why birds can fly?,Because birds have wings.,0
Where is the station for the trolleybus to get power?,Usually at the bus terminal.,0
Which one can be made of plastic? Diamond or chopstick?,Chopstick.,0
How many leg does a sofa have?,Four legs.,0
When did the Battle of Midway break out between America and Japan?,In 1942.,0
Which one does nuclear power plant release? Light or nuclear energy.,Nuclear energy.,0
"If I want to cook rice with a rice cooker, when should I start to prepare?",30 minutes in advance is ok.,0
Why television is rare in the average home in 1925?,"Because television had just been invented, it had not yet become commonplace in ordinary homes.",0
List the reason why we can't see cancer cells with naked eyes?,Because the size of the cells is not visible to the human eyes.,0
"If a person want to release pain in the hand, why should he uses painkiller?",Because using painkillers can release a lot of pain.,0
which occupation of people can buy a movie ticket?,All occupation can buy movie ticket just if it is affordable,0
Do aliens really exist?,The question remains to be explored.,0
How can a man have confidence?,Try to find out your advantages.,0
How does a king buy a castle?,By using money.,0
How to take on journeys to Europe?,"Nowadays people usually take a plane, a train or a ship to go to Europe.",0
"If a fish goesn't have fins,what will happen to the fish?",The fish will not be able to maintain their balance and swim.,0
Why is the cat lying motionless on the lawn of the garden?,Because its hind leg was hurt.,0
Why will eggs benefit our health?,Because it is rich of protein.,0
List two laptop computer brands for 2022.,Epson and Mac.,0
How much mony should be taken if I want to buy a piano accordoin in the music store?,May be 5000 yuan.,0
"Which one is powered by coal, plane or train?",Train is powered by coal.,0
What is a general person's eyesight?,Usually 1.0 and above.,0
Why can't a pregnant person eat sea urchins?,This is because sea urchin is an allergenic food.,0
When can one be an adult and a student at the same time?,When they go to universities.,0
Why human beings need wood?,Because of the convenience that wood provides to people's lives as a combustible fuel.,0
Does bison normally have less natural predators than other mammals?,"Yes, bison normally have few natural predators.",0
What kind of weapon did Monkey King use to put into his ear?,It is called Ruyi Jingu Bang.,0
Why is cypress not a kind of animals?,Because it can feed themselves. It don't need to prey on other things. It belongs to trees.,0
What would happen if spaceship can fly at the speed of light?,The time in the spaceship would stop then.,0
Do libraries opened in the town have more books than national libraries?,"They don't, because the town is much smaller than country",0
Are women's hands the same big as men's?,"No, women's hands are generally smaller than men's.",0
What is the shell of a scallop made of?,Calcium carbonate.,0
How many years does it take to be a hydrologist,"To become certified, you will need a bachelor's degree and five years of work experience, a master's degree and four years of experience, or a doctorate degree and three years of experience.",0
Name a way that people can use computers?,People can just press the power-on button.,0
Where is St Paul's Cathedral located in Europe?,In the UK.,0
When can people see the light from the fireflies?,"usually at night, because the light from the firefiles is weak",0
Are human drivers smarter than monkeys drivers?,Yes.,0
Are saltwater crocodiles the biggest among all carnivores?,Yes. These ferocious killers can grow up to 23 feet in length and weigh more than a ton.,0
List the time length for a man become an artist?,"It depending, it may take 10-40 years.",0
When did LeBron James win the NBA championship in Cleveland?,He did it in 2016.,0
How long does woman's cosmetic surgeres last today?,Most procedures take between 1 and 6 hours.,0
how a dairyman feed a cow?,they feed them with fodder,0
Which one belongs to motor system?Bone or muscle.,Both of them belong to motor system.,0
How can water enter the human body?,Water enters the human body through mouth.,0
Are beetles the biggest among all crustaceans?,"No, there are a lot creatures bigger than beetles.",0
When was Newton's First law of Motion put forward?,In 1687.,0
Where can tourists watch crops on the farm?,It can be seen everywhere on the farm.,0
"Name a few biologists, in addition to Charles Darwin.","Henri Fabre, Yu Longping.",0
What kind of animal live in the national forest?,"There are various animals living in the National Forests. For example, rabbits, foxes, raccoons and more.",0
How do salesmen sell goods to customers?,They promote goods to customers.,0
how long time sharks live in water?,they live in water for their whole life,0
When was the Old Summer Palace turned into ashes?,The Old Summer Palace was turned into ashes in 1911.,0
Name the number of the countries in Africa.,"There are 54 countries in Africa today, according to the United Nations.",0
What do bishops usually do in churches they are responsible for?,They usually supervised other clergies.,0
How much love does a parent have to the children?,"It is hard to count, but parents really have a deep love to their children.",0
Why human eats food?,Because food can provide us with energy.,0
Where do shop assistants work to sell clothes?,They usually work in shopping malls and clothing stores.,0
Which animal is a carnivore? A rabbit or a lion?,A lion.,0
How many eggs could a duck lay at a time?,About one or two.,0
Is the rabbit's tail long or short?,Short,0
What type of animals have cold blood?,Reptile have cold blood.,0
When was the first rocket trip to the moon?,In 1969.,0
How does rice cake taste?,It tastes soft and waxy.,0
List the number of human bones.,The adult human skeleton is made up of 206 bones.,0
When does cucumber ready to harvest during growth?,Most are ready for harvest in 50 to 70 days from planting.,0
name two kind of clothes belong to cap,peaked cap and formal hat,0
What weather do I need to take an umbrella outside? Rainy or snowy day?,You will need to take an umbrella outside on both rainy and snowy days.,0
"If a man want to buy a car, then how much money does this man require?",It depends on the type and brands of car.,0
"Which one exists in human cells, cytoderm or cytoplasm?",Cytoplasm.,0
Where is the computer on the desk?,The computer is in the middle of the desk.,0
Which one is the right length for the fish to live in fire? 1 hour or few seconds?,Fish will die after few seconds in fire.,0
List the number of the feet for a man.,Human have two legs.,0
Where do dead plants make contribution to life?,They can be turned into fertilizer in the soil.,0
How many toes does a monkey have?,Ten.,0
What should I do if I want to swim in the sea?,Not only do you have to wear a swimming costume but you must also wear a life jacket before you can go swimming in the sea.,0
What kind of bacteria can't be seen by human eyes?,"Usually bacteria can't be seen by human eyes, but human can use microscopes to find them.",0
Why does shark live in the ocean?,"Because there are so few species for it to eat in shallow waters, almost all sharks are carnivorous species, and only a few species such as whale sharks and basking sharks feed on plankton.",0
Why does water become gas when it is boiling?,"As the van der Waals forces between the water molecules are broken by the high temperature, the water vaporizes.",0
"Which one belongs to the three large classes of solid materials, nylon or ceramic?",Ceramic is one of three large classes of solid materials.,0
Why do HIVs harmful?,It can damage people's immune system.,0
What shape are apples?,They are round.,0
List one kind of animal that has ears.,Cavies and tigers.,0
Is a house in the downtown expensive?,"Yes, most houses in downtown are expensive.",0
Where do dolphins swim?,The sea.,0
When did Leonardo da Vinci create the famous artwork Mona Lisa?,He created Mona Lisa in the early 16th century.,0
Are the almond in the almond tree delicious?,"Yes, it's delicious. But it depends on people's taste.",0
What color is a dog's liver?,Dark red.,0
Is animals' kidney edible?,"It is best not to eat, because there are many toxins in the internal organs.",0
How could a drill make a hole in a wall?,A drill can make a hole in the wall if it is electrically connected.,0
How many hand are there on a human body?,Two,0
Why does plant cell has nucleus?,"Because the nucleus is the control center of the cell and plays an important role in cell metabolism, growth and differentiation",0
Where do dogs' eyes grow?,Dogs' eyes grow on its face.,0
"When is the National Holiday in China, it is on 1st of October?","Yes, it is.",0
Which food is bread? Coconut bread or noodles?,Coconut bread is a kind of bread.,0
Where do people buy apple butter in the city?,In a supermarket or shop.,0
How long can patients with mild fever be completely cured?,It usually takes about a week.,0
What kind of textile material is suitable for people to wear?,Almost all textile materials are suitable to be worn after processing properly.,0
How long do you need to boil the water if you want to get the water's temperature to 100 celsius?,Maybe 5 minutes,0
How to catch urchin in the ocean?,"When diving, stick to rocky coastal areas, as some can be found in less than 15 feet of water.",0
List a kind of melons that grow on trees.,"Many kinds of melons grow on trees, such as papayas. They usually grow on trees in tropical regions.",0
How do spiders make spider web?,They spins a web.,0
How can we check the brain of a human?,We can get a CT of a human's brain.,0
How many scientific research conferences have been held in the Chinese Academy of Sciences?,there are many scientific research conferences were held in the Chinese Academy of Sciences every week,0
Where do smoker smoke?,In their home or smoking area.,0
Why animal will vomit?,Vomiting is a natural defense mechanism that allows animals to expel things that are harmful.,0
